"ID","waterbodyID","LocID","Longitude","Latitude","Order","YourName","organization","SiteID","waterbodyName","state","SiteLocation","SampleYear","SampleMonth","SampleDay","fieldCrew","weather","stationType","sampleMethod","sampleDepthM","SampleHour","SampleMinutes","filtered","frozen","parameter","Value","units","rep","fluorometerType","AnalysisYear","AnalysisMonth","AnalysisDay","AnalysisHour","AnalysisMinutes","locationSourceSta","photoSample","Flag","Comments","LocIDNew","WBID","longitudeSta","latitudeSta","siteDescription","siteComment","longitudeWB","latitudeWB","otherWaterbodyID","waterbodyName.y","town","locationSourceWB","commentWB","commentSta","otherStationID","stationLocation","stationID","sampleDate","analysisDate","sampleTime","analysisTime","waterTempC","surfaceWaterCondition","commentSample","sampleID","analystName","dilution","sampleTemperatureC","photosAnalysis","commentAnalysis","analysisID","commentFluorometry","fluorometryID"
4008,"UNH_CFB_WBID_9315143",170,-71.169434,43.864692,336,"Ryan Brown","UNH_CFB",NA,"Silver","NH","Center",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Chlorophyll",0.38,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",170,9315143,-71.169434,43.864692,"WBID=9315143 UNH_CFB Silver NA Center NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Center","170_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1044,NA,NA,NA,NA,NA,1039,NA,3717
4010,"RIWW_WW37",171,-71.4142,41.7773,1,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","SS1","Integrated","0.5",11,0,FALSE,FALSE,"Phycocyanin",3,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,FALSE,FALSE,"",171,6127315,-71.4142,41.7773,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) SS1","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","171_SS1",07/18/14,07/18/14,11:00:00,NA,NA,NA,NA,865,NA,NA,NA,NA,NA,1040,NA,3719
4011,"RIWW_WW37",171,-71.4142,41.7773,2,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","SS1","Integrated","0.5",11,0,FALSE,FALSE,"Phycocyanin",3,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,FALSE,FALSE,"",171,6127315,-71.4142,41.7773,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) SS1","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","171_SS1",07/18/14,07/18/14,11:00:00,NA,NA,NA,NA,865,NA,NA,NA,NA,NA,1040,NA,3719
4014,"RIWW_WW37",171,-71.4142,41.7773,5,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","SS1","Integrated","0.5",11,0,FALSE,FALSE,"Chlorophyll",8.66,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,FALSE,FALSE,"",171,6127315,-71.4142,41.7773,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) SS1","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","171_SS1",07/18/14,07/18/14,11:00:00,NA,NA,NA,NA,865,NA,NA,NA,NA,NA,1040,NA,3722
4015,"RIWW_WW37",171,-71.4142,41.7773,6,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","SS1","Integrated","0.5",11,0,FALSE,FALSE,"Chlorophyll",8.66,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,FALSE,FALSE,"",171,6127315,-71.4142,41.7773,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) SS1","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","171_SS1",07/18/14,07/18/14,11:00:00,NA,NA,NA,NA,865,NA,NA,NA,NA,NA,1040,NA,3722
4234,"RIWW_WW68",195,-71.5764,41.5153,225,"Vuarnelle Urena","RIWW","WW68","Yawgoo Pond","RI",NA,2014,7,18,"Vuarnelle Urena","Sunny, Gusty, Hot & Humid","SS1","Integrated","1",NA,NA,FALSE,TRUE,"Chlorophyll",1.29,"ug/l",NA,"Beagle",2014,8,12,NA,NA,"Iphone Compass Application",FALSE,FALSE,"",200,6139878,-71.5714,41.5111,"WBID=6139878 RIWW Yawgoo Pond WW68","",-71.5732197922739,41.5112317095919,"WW68",NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"200_SS1",07/18/14,08/12/14,NA,NA,NA,NA,NA,912,NA,NA,NA,NA,NA,1154,NA,3941
4235,"RIWW_WW68",195,-71.5764,41.5153,226,"Vuarnelle Urena","RIWW","WW68","Yawgoo Pond","RI",NA,2014,7,18,"Vuarnelle Urena","Sunny, Gusty, Hot & Humid","SS1","Integrated","1",NA,NA,FALSE,TRUE,"Chlorophyll",1.29,"ug/l",NA,"Beagle",2014,8,12,NA,NA,"Iphone Compass Application",FALSE,TRUE,"Combination of first 3 replicates",200,6139878,-71.5714,41.5111,"WBID=6139878 RIWW Yawgoo Pond WW68","",-71.5732197922739,41.5112317095919,"WW68",NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"200_SS1",07/18/14,08/12/14,NA,NA,NA,NA,NA,912,NA,NA,NA,NA,NA,1154,NA,3941
4407,"RIWW_WW37",205,-71.4114,41.7807,398,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","WL1","Integrated","1",10,30,FALSE,FALSE,"Phycocyanin",6.5,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,TRUE,FALSE,"",206,6127315,-71.413,41.7785,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) WL1 WL2","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","206_WL1",07/18/14,07/18/14,10:30:00,NA,NA,NA,NA,871,NA,NA,NA,NA,NA,1244,NA,4113
4408,"RIWW_WW37",205,-71.4114,41.7807,399,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","WL1","Integrated","1",10,30,FALSE,FALSE,"Phycocyanin",6.5,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,TRUE,FALSE,"",206,6127315,-71.413,41.7785,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) WL1 WL2","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","206_WL1",07/18/14,07/18/14,10:30:00,NA,NA,NA,NA,871,NA,NA,NA,NA,NA,1244,NA,4113
4411,"RIWW_WW37",205,-71.4114,41.7807,402,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","WL1","Integrated","1",10,30,FALSE,FALSE,"Chlorophyll",10.19,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,TRUE,FALSE,"",206,6127315,-71.413,41.7785,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) WL1 WL2","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","206_WL1",07/18/14,07/18/14,10:30:00,NA,NA,NA,NA,871,NA,NA,NA,NA,NA,1244,NA,4116
4412,"RIWW_WW37",205,-71.4114,41.7807,403,"Vuarnelle Urena","RIWW","WW37","Roger Williams Park Pond","RI","Cunliff Pond (RWP #7)",2014,7,18,"Marc Mayes","Sunny, Gentle Breeze, Hot & Humid","WL1","Integrated","1",10,30,FALSE,FALSE,"Chlorophyll",10.19,"ug/l",NA,"Beagle",2014,7,18,NA,NA,NA,TRUE,FALSE,"",206,6127315,-71.413,41.7785,"WBID=6127315 RIWW Roger Williams Park Pond WW37 Cunliff Pond (RWP #7) WL1 WL2","",-71.4106249194572,41.7795028419571,"WW37",NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Cunliff Pond (RWP #7)","206_WL1",07/18/14,07/18/14,10:30:00,NA,NA,NA,NA,871,NA,NA,NA,NA,NA,1244,NA,4116
