YourName,Organization,SiteID,WaterbodyName,State,SiteLocation,SampleDate,NameOfSamplers,WeatherConditions,TypeOfSample,Depth,Latitude,Longitude,SampleTime,Filtered?,Frozen?,Parameter,Value,AnalysisDate,AnalysisTime,Fluorometer,GPSType,Photos?,Flag?,Comments,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW05,Blackmore Pond,RI,,09/28/14,Russ Chateaunuf,"Sunny, Calm wind, Cool temp",WL-1,3,41.7742,-71.4467,15:30,No,Yes,Chlorophyll,0.77,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW05,Blackmore Pond,RI,,09/28/14,Russ Chateaunuf,"Sunny, Calm wind, Cool temp",WL-1,3,41.7742,-71.4467,15:30,Yes,Yes,Chlorophyll,0.45,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW05,Blackmore Pond,RI,,10/17/14,Russ Chateaunuf,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.7742,-71.4467,9:30,No,Yes,Phycocyanin,16.46,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW05,Blackmore Pond,RI,,10/17/14,Russ Chateaunuf,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.7742,-71.4467,9:30,Yes,Yes,Phycocyanin,8.00,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW05,Blackmore Pond,RI,,10/17/14,Russ Chateaunuf,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.7742,-71.4467,9:30,No,Yes,Chlorophyll,1.22,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW05,Blackmore Pond,RI,,10/17/14,Russ Chateaunuf,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.7742,-71.4467,9:30,Yes,Yes,Chlorophyll,0.60,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/06/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.4273,-71.6315,11:00,No,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/06/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.4273,-71.6315,11:00,Yes,Yes,Phycocyanin,1.10,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/06/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.4273,-71.6315,11:00,No,Yes,Chlorophyll,3.81,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/06/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.4273,-71.6315,11:00,Yes,Yes,Chlorophyll,3.94,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/19/14,Tom Ferrio,"Overcast, Gentle Breeze, Cool temp",WL-1,3,41.4274,-71.6314,11:00,No,No,Phycocyanin,0.1,19-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/19/14,Tom Ferrio,"Overcast, Gentle Breeze, Cool temp",WL-1,3,41.4274,-71.6314,11:00,Yes,No,Phycocyanin,0.1,19-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/19/14,Tom Ferrio,"Overcast, Gentle Breeze, Cool temp",WL-1,3,41.4274,-71.6314,11:00,No,No,Chlorophyll,3.52,19-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/19/14,Tom Ferrio,"Overcast, Gentle Breeze, Cool temp",WL-1,3,41.4274,-71.6314,11:00,Yes,No,Chlorophyll,4.14,19-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,40.4274,-71.6314,,No,Yes,Phycocyanin,0.55,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,40.4274,-71.6314,,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,40.4274,-71.6314,,No,Yes,Chlorophyll,3.57,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",WL-1,3,40.4274,-71.6314,,Yes,Yes,Chlorophyll,2.97,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,08/08/14,Tom Ferrio,Sunny & Gentle Breeze,WL-1,3,41.4274,-71.6313,,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,08/08/14,Tom Ferrio,Sunny & Gentle Breeze,WL-1,3,41.4274,-71.6313,,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,08/08/14,Tom Ferrio,Sunny & Gentle Breeze,WL-1,3,41.4274,-71.6313,,No,Yes,Chlorophyll,3.17,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,08/08/14,Tom Ferrio,Sunny & Gentle Breeze,WL-1,3,41.4274,-71.6313,,Yes,Yes,Chlorophyll,3.12,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/06/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,11:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/06/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,11:00,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/06/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,11:00,No,Yes,Chlorophyll,3.22,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/06/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,11:00,Yes,Yes,Chlorophyll,2.65,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/20/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,13:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/20/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,13:00,Yes,Yes,Phycocyanin,1.00,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/20/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,13:00,No,Yes,Chlorophyll,2.55,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,09/20/14,Tom Ferrio,"Overcast, Gentle Breeze, Hot & Humid",WL-1,3,41.4274,-71.6314,13:00,Yes,Yes,Chlorophyll,2.53,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/05/14,Parsons,"sunny, Strong wind, Cool & Humid",WL-1,3,41.7876,-71.4674,,No,Yes,Phycocyanin,0.1,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/05/14,Parsons,"sunny, Strong wind, Cool & Humid",WL-1,3,41.7876,-71.4674,,Yes,Yes,Phycocyanin,0.1,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/05/14,Parsons,"sunny, Strong wind, Cool & Humid",WL-1,3,41.7876,-71.4674,,No,Yes,Chlorophyll,0.887,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/05/14,Parsons,"sunny, Strong wind, Cool & Humid",WL-1,3,41.7876,-71.4674,,Yes,Yes,Chlorophyll,0.55,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,No,No,Phycocyanin,17.95,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,Yes,No,Phycocyanin,0.1,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,No,No,Chlorophyll,1.84,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,Yes,No,Chlorophyll,0.32,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,No,Yes,Phycocyanin,13.48,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,Yes,Yes,Phycocyanin,1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,No,Yes,Chlorophyll,1.89,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7876,-71.4675,8:15,Yes,Yes,Chlorophyll,0.25,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/03/14,Parsons,"Overcast, Calm wind, Cool & Humid",WL-1,3,41.7876,-71.4675,10:00,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/03/14,Parsons,"Overcast, Calm wind, Cool & Humid",WL-1,3,41.7876,-71.4675,10:00,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/03/14,Parsons,"Overcast, Calm wind, Cool & Humid",WL-1,3,41.7876,-71.4675,10:00,No,Yes,Chlorophyll,0.45,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/03/14,Parsons,"Overcast, Calm wind, Cool & Humid",WL-1,3,41.7876,-71.4675,10:00,Yes,Yes,Chlorophyll,0.27,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/16/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7877,-71.4675,8:45,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/16/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7877,-71.4675,8:45,Yes,Yes,Phycocyanin,0.55,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/16/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7877,-71.4675,8:45,No,Yes,Chlorophyll,0.65,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,08/16/14,Parsons,"Sunny, Gentle Breeze, Cool temp",WL-1,3,41.7877,-71.4675,8:45,Yes,Yes,Chlorophyll,0.57,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/06/14,Parsons,"Partly Cloudy, Gentle Breeze, Hot & Humid",WL-1,3,41.7875,-71.4675,8:35,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/06/14,Parsons,"Partly Cloudy, Gentle Breeze, Hot & Humid",WL-1,3,41.7875,-71.4675,8:35,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/06/14,Parsons,"Partly Cloudy, Gentle Breeze, Hot & Humid",WL-1,3,41.7875,-71.4675,8:35,No,Yes,Chlorophyll,0.45,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/06/14,Parsons,"Partly Cloudy, Gentle Breeze, Hot & Humid",WL-1,3,41.7875,-71.4675,8:35,Yes,Yes,Chlorophyll,0.47,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/20/14,Parsons,"Sunny, Calm wind, Cool tem",WL-1,3,41.7877,-71.4674,8:40,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/20/14,Parsons,"Sunny, Calm wind, Cool tem",WL-1,3,41.7877,-71.4674,8:40,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/20/14,Parsons,"Sunny, Calm wind, Cool tem",WL-1,3,41.7877,-71.4674,8:40,No,Yes,Chlorophyll,0.5,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,09/20/14,Parsons,"Sunny, Calm wind, Cool tem",WL-1,3,41.7877,-71.4674,8:40,Yes,Yes,Chlorophyll,0.55,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,No,No,Phycocyanin,13.97,18-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,Yes,No,Phycocyanin,0.1,18-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,No,No,Chlorophyll,1.71,18-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,Yes,No,Chlorophyll,0.85,18-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,No,Yes,Phycocyanin,1.00,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,Yes,Yes,Phycocyanin,0.1,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,No,Yes,Chlorophyll,1.34,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/17/14,Gray Rizy,Partly Cloudy & Gentle Breeze,WL-1,3,41.5838,-71.2728,,Yes,Yes,Chlorophyll,1.09,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/31/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/31/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/31/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,Yes,Chlorophyll,1.27,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,07/31/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,Yes,Yes,Chlorophyll,0.8,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/15/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,No,Phycocyanin,0.1,15-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/15/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,No,Chlorophyll,0,15-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/15/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/15/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/15/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,Yes,Chlorophyll,1.07,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/15/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,Yes,Yes,Chlorophyll,0.55,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/28/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,Yes,Phycocyanin,0.55,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/28/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,Yes,Yes,Phycocyanin,5.5,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/28/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,No,Yes,Chlorophyll,0.85,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,08/28/14,Gray Rizy,"Sunny, Gentle Breeze, Hot & Humid",WL-1,3,41.5838,-71.2728,10:00,Yes,Yes,Chlorophyll,0.665,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,09/10/14,Gray Rizy,"Partly Cloudy & Gentle Breeze, Cool temp",WL-1,3,41.5838,-71.2728,12:30,No,No,Phycocyanin,16.96,10-Sep,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,09/10/14,Gray Rizy,"Partly Cloudy & Gentle Breeze, Cool temp",WL-1,3,41.5838,-71.2728,12:30,No,No,Chlorophyll,1.86,10-Sep,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,09/10/14,Gray Rizy,"Partly Cloudy & Gentle Breeze, Cool temp",WL-1,3,41.5838,-71.2728,12:30,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,09/10/14,Gray Rizy,"Partly Cloudy & Gentle Breeze, Cool temp",WL-1,3,41.5838,-71.2728,12:30,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,09/10/14,Gray Rizy,"Partly Cloudy & Gentle Breeze, Cool temp",WL-1,3,41.5838,-71.2728,12:30,No,Yes,Chlorophyll,1.04,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW183,Upper Melville Pond,RI,,09/10/14,Gray Rizy,"Partly Cloudy & Gentle Breeze, Cool temp",WL-1,3,41.5838,-71.2728,12:30,Yes,Yes,Chlorophyll,0.8,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW59,Warwick Pond,RI,,07/05/14,Ed Pachero,"Sunny, Gusty wind, Cool temp",WL-1,3,41.7227,-71.411,7:30,No,Yes,Phycocyanin,0.1,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW59,Warwick Pond,RI,,07/05/14,Ed Pachero,"Sunny, Gusty wind, Cool temp",WL-1,3,41.7227,-71.411,7:30,Yes,Yes,Phycocyanin,2,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
